price_id,target_coverage,method,ERRF,capacity,exceedance,coverage,TUWR,width
R05P6179775281,0.5,AgACI,2.4404353821988001,1.5117533345978733,0.9286820476009322,0.65701633352929789,1.5188335358444713e-06,0.42378640769867987
R05P6179775281,0.5,EEE,2.3489970334849364,1.2302598850317927,1.1187371484531434,0.55700586851993439,0.054627325503745439,0.34471521400034405
R05P6179775281,0.5,EnbPI-RH,2.4140061187740454,1.0692684158536805,1.3447377029203635,0.5133461909459105,0.17273593481948996,0.29949289119750416
R05P6179775281,0.5,Static,2.4773070555994305,0.96644172646011739,1.5108653291393095,0.46873975673212359,0.34281676375743125,0.27060898968245728
R05P6179775281,0.5,TSC,2.3591044931799479,1.2958116926126353,1.0632928005673115,0.60571731110840243,0.00067550837475021525,0.36312864309608683
R05P6179775281,0.59999999999999998,ACI,2.3533052548682116,1.5949518989865878,0.75835335588162744,0.70421720825227974,0.00016550155584250741,0.44715679095393651
R05P6179775281,0.59999999999999998,AgACI,2.4210955423683762,1.723686183208534,0.69740935915985314,0.72882947112888474,5.200004787959357e-05,0.48331810674661618
R05P6179775281,0.59999999999999998,EEE,2.2921677096511592,1.4548124124741941,0.83735529717696555,0.64416280562808215,0.073262248914379227,0.40779176665270406
R05P6179775281,0.59999999999999998,EnbPI-RH,2.3205326743089092,1.3045692029123206,1.0159634713965899,0.6101287507994797,0.18546273453629802,0.36558861789936897
R05P6179775281,0.59999999999999998,Static,2.3626005582840395,1.1960423647893481,1.1665581934946907,0.56606773218258244,0.35260740230884502,0.33510355101089467
R05P6179775281,0.59999999999999998,TSC,2.3166174674041584,1.5226298302995604,0.79398763710459874,0.6905353962612587,0.0015224800136622357,0.42684160312050368
R05P6179775281,0.69999999999999996,ACI,2.3662587382505142,1.8320585198309143,0.53420021841960408,0.77946850734234518,0.00093435072583998146,0.51375977433717457
R05P6179775281,0.69999999999999996,AgACI,2.4405536189400485,1.9466675734736114,0.49388604546644699,0.79657030097703707,0.00085578605345610053,0.54595332873118896
R05P6179775281,0.69999999999999996,EEE,2.2874143668592515,1.7001810924918348,0.58723327436741624,0.73007136007337725,0.088785897894739105,0.47671555317451364
R05P6179775281,0.69999999999999996,EnbPI-RH,2.2837763073160349,1.5660538593405615,0.71772244797547169,0.70652707854244368,0.18414222150226195,0.43903936408707722
R05P6179775281,0.69999999999999996,Static,2.2989976042874352,1.4559444173222733,0.84305318696516662,0.66571853247134727,0.34319981132454502,0.40810974554261348
R05P6179775281,0.69999999999999996,TSC,2.3221011049880893,1.7670921793401109,0.55500892564797921,0.77082786504279144,0.0031864551054021726,0.49551080228919731
R05P6179775281,0.80000000000000004,ACI,2.4342996034248734,2.101137291726642,0.3331623116982359,0.85216765764572544,0.0044803491699786438,0.58934369902698547
R05P6179775281,0.80000000000000004,AgACI,2.5046686587958114,2.1940317473078439,0.3106369114879759,0.86217683316513516,0.005078259987998204,0.61543764722395111
R05P6179775281,0.80000000000000004,EEE,2.3479900102094589,1.9836182434726986,0.36437176673676047,0.81555349303276004,0.11854495347591758,0.55633273041632925
R05P6179775281,0.80000000000000004,EnbPI-RH,2.3209514458233245,1.8729187403460947,0.44803270547722912,0.80189276644143181,0.20408529798647007,0.52523736436953139
R05P6179775281,0.80000000000000004,Static,2.3062036154310812,1.7663851945102289,0.53981842092085264,0.76758522011906682,0.35560327156234323,0.49531221104485018
R05P6179775281,0.80000000000000004,TSC,2.39055298617231,2.0459870208507001,0.34456596532161193,0.84721358682818959,0.0090847539348205032,0.57385204990453131
R05P6179775281,0.90000000000000002,ACI,2.6109640210866347,2.4554039275727613,0.15556009351387506,0.92399857601412361,0.01510372361955859,0.68885679898376095
R05P6179775281,0.90000000000000002,AgACI,2.6651465027436689,2.5156814296457797,0.14946507309789334,0.92724861853622798,0.021801610939631302,0.70578868158854025
R05P6179775281,0.90000000000000002,EEE,2.5305760696180015,2.3604526844904332,0.17012338512756817,0.90224688273549303,0.14069884572831406,0.66218510148872634
R05P6179775281,0.90000000000000002,EnbPI-RH,2.4938705054070369,2.2861309466900064,0.20773955871703007,0.89829077784694467,0.20210114037074003,0.6413082088481562
R05P6179775281,0.90000000000000002,Static,2.445594471215355,2.1845944340532033,0.26100003716215225,0.87454734754261698,0.33714498683320743,0.61278671653444794
R05P6179775281,0.90000000000000002,TSC,2.5729851249449642,2.4129261964105799,0.1600589285343845,0.92177653846352769,0.025444573306938924,0.67692485202809249
R05P6179775281,0.94999999999999996,ACI,2.8050061818201679,2.7315769780833863,0.073429203736782911,0.96082093304037997,0.045981795975355559,0.76643349856539755
R05P6179775281,0.94999999999999996,AgACI,2.8366750325308301,2.7631471076875682,0.07352792484326405,0.96122856288892811,0.053844563493058557,0.77530151249915591
R05P6179775281,0.94999999999999996,EEE,2.7358604226787815,2.6533995503901759,0.082460872288605505,0.94780718739092851,0.17402606919545399,0.74447354696618206
R05P6179775281,0.94999999999999996,EnbPI-RH,2.7052327569552581,2.6052037686744525,0.10002898828080607,0.94658586598948635,0.22263684099249845,0.73093540603479767
R05P6179775281,0.94999999999999996,Static,2.642225640105011,2.5136703471153101,0.12855529298970259,0.93178006657001522,0.33547519085732813,0.7052237707653769
