price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap,IS,below_floor
R10,ramp,FEASIBLE_STATE_ORACLE,3.6306522009062805,1.8670750841794661,1.7635771167268122,0.66686953931276927,0.52351475261017877,0.054993859430656336,0.5907387844803923,0.10233635723303262,0.0049786640677836344,0.097357693165248976,0.75129189633937132,0.05272727272727272
R10,ramp,OUTCOME_ORACLE,3.135734055511977,1.6788494057946948,1.4568846497172812,0.68432035901507682,0.47064237104142315,0.0089228873348847597,0.71180311537324692,0.11793216694478012,0.00087023740858701627,0.1170619295361931,0.63196815611939816,0.021363636363636362
R10,ramp,STATE_ORACLE,3.6043551295457363,1.8232138377054383,1.7811412918402965,0.6593817263644961,0.51119417775792386,0.085164164538467063,0.57415894762737119,0.10323538933452295,0.0078625848367523867,0.095372804497770539,0.75728753177726782,0.13272727272727272
R10,ramp,WIDTH_ONLY,4.2936747806784279,1.3931233281914879,2.9005514524869396,0.50210519225478634,0.39038223688321871,0.4190270434763444,0.054577858296368117,0.0712135968406859,0.061417591490940879,0.0097960053497449968,0.79072361298351601,0.84136363636363642
R20,ordinary,CLARA,4.5548591953756414,1.5413152211288346,3.0135439742468058,0.69373721006431877,0.4323249377860276,0.032495536354955327,0.65047969358406221,0.1112614156700448,0.0028025526859199218,0.10845886298412485,0.62285920311464982,0.0013636363636363635
R20,ordinary,FEASIBLE_STATE_ORACLE,4.4449755323644364,1.5594123982494581,2.8855631341149777,0.70137808945626257,0.43740841450530388,0.027522149434436864,0.67565161114084815,0.11557817586215605,0.002101269644314323,0.11347690621784172,0.61759793676538011,0.00045454545454545455
R20,ordinary,OUTCOME_ORACLE,3.811928489146458,1.4087402517906771,2.4031882373557805,0.73705551533300062,0.39508477785957857,0.0047105862341738644,0.78371715089986349,0.14415016433596434,0.0003990628936486342,0.14375110144231568,0.52596572438568157,0
R20,ordinary,STATE_ORACLE,4.4206010609278197,1.5482497743775041,2.8723512865503151,0.70100784624894141,0.43427284600194593,0.037759568169676259,0.67142645965896119,0.11592707288633761,0.0027908277842852596,0.11313624510205236,0.61463391502683584,0.00090909090909090909
R20,ordinary,WIDTH_ONLY,5.487078672413972,1.2311359378497451,4.2559427345642273,0.57349289430957762,0.34519592562897955,0.34595360656359675,0.081549390726374058,0.063094194559073197,0.04943500934576045,0.013659185213312736,0.62892175095825109,0.34363636363636363
R20,overall,CLARA,4.8806939237628182,1.7028723871931064,3.1778215365697142,0.68819636595797395,0.47751255187968822,0.037172840653851527,0.63274072777084067,0.10746078791470932,0.0032886240256166733,0.10417216388909264,0.67656196993212814,0.0018181818181818182
R20,overall,FEASIBLE_STATE_ORACLE,4.7997547255105442,1.7159119929346793,3.0838427325758673,0.69411532565613465,0.4811753624812537,0.031053814426745853,0.66007494029048286,0.11172353817211005,0.0024229030858199494,0.10930063508629009,0.67125892499713857,0
